Date,AAPL,JNJ,JPM,MSFT,XOM
2015-09-08,25.167724609375,69.9186019897461,47.3890380859375,38.00400161743164,46.393795013427734
2015-09-09,24.68368911743164,68.63842010498047,46.65375518798828,37.293975830078125,45.446990966796875
2015-09-10,25.225988388061523,69.01055908203125,47.01389694213867,37.484466552734375,45.775203704833984
2015-09-11,25.593502044677734,69.1668701171875,46.93886184692383,37.648983001708984,45.88253402709961
2015-09-14,25.84000015258789,69.4571304321289,46.803802490234375,37.26800537109375,45.75627899169922
2015-09-15,26.057371139526367,70.26095581054688,47.70417404174805,38.08193588256836,45.98983383178711
2015-09-16,26.08650779724121,70.41726684570312,48.12433624267578,38.3590202331543,46.89878463745117
2015-09-17,25.52851104736328,70.58842468261719,47.006385803222656,38.31571960449219,46.999755859375
2015-09-18,25.423189163208008,69.50923156738281,45.72337341308594,37.648983001708984,45.87620162963867
2015-09-21,25.817596435546875,69.31571960449219,46.10601806640625,38.194496154785156,46.324371337890625
2015-09-22,25.411983489990234,69.3975601196289,45.70085906982422,38.01265335083008,45.914093017578125
2015-09-23,25.61815071105957,69.21150207519531,45.498291015625,37.9866828918457,45.6363639831543
2015-09-24,25.77053451538086,68.8319320678711,45.18315887451172,38.02131652832031,45.90776824951172
2015-09-25,25.705541610717773,67.73037719726562,46.121036529541016,38.047306060791016,46.2233772277832
2015-09-28,25.196855545043945,68.00575256347656,45.00307846069336,37.484466552734375,45.825714111328125
2015-09-29,24.439422607421875,69.24871826171875,44.898040771484375,37.61435317993164,46.05925750732422
2015-09-30,24.717302322387695,69.47946166992188,45.745887756347656,38.32439422607422,46.930335998535156
2015-10-01,24.55596351623535,69.34547424316406,46.08352279663086,38.6274528503418,46.747283935546875
2015-10-02,24.7352294921875,69.9111557006836,45.95505142211914,39.45870590209961,47.89606857299805
2015-10-05,24.824872970581055,70.52891540527344,46.86946487426758,40.37653350830078,48.48310089111328
2015-10-06,24.943635940551758,69.53156280517578,46.89213562011719,40.48046112060547,49.16480255126953
2015-10-07,24.824872970581055,70.69263458251953,46.95258712768555,40.52375030517578,49.99169158935547
2015-10-08,24.53803253173828,70.76708221435547,46.95258712768555,41.08658981323242,50.515594482421875
2015-10-09,25.12514877319336,70.98292541503906,46.80143737792969,40.79216384887695,50.029579162597656
2015-10-12,25.008621215820312,71.44435119628906,46.64274215698242,40.69692611694336,50.0548095703125
2015-10-13,25.051204681396484,71.04246520996094,46.514259338378906,40.6016731262207,49.96643829345703
2015-10-14,24.697134017944336,70.35774993896484,45.33535385131836,40.41984939575195,50.5976676940918
2015-10-15,25.0668888092041,72.30774688720703,46.77120590209961,40.705589294433594,51.430850982666016
2015-10-16,24.883129119873047,73.1190414428711,47.17930221557617,41.13853454589844,52.06206130981445
2015-10-19,25.03775405883789,72.895751953125,47.02060317993164,41.2337760925293,51.12156295776367
2015-10-20,25.494905471801758,72.6352310180664,47.2473030090332,41.363670349121094,51.020572662353516
2015-10-21,25.492660522460938,72.6650161743164,46.89969253540039,40.8701171875,50.62920379638672
2015-10-22,25.8825740814209,74.07918548583984,47.75364303588867,41.588802337646484,52.32084655761719
2015-10-23,26.684823989868164,74.65970611572266,48.267539978027344,45.77971267700195,52.3776741027832
2015-10-26,25.833271026611328,74.38433837890625,48.29021453857422,46.97464370727539,51.266727447509766
2015-10-27,25.669692993164062,74.57039642333984,48.093719482421875,46.489742279052734,51.18468475341797
2015-10-28,26.727397918701172,74.78623962402344,49.49935531616211,46.7408561706543,51.935821533203125
2015-10-29,27.00975799560547,75.44864654541016,49.28019714355469,46.2039909362793,51.904258728027344
2015-10-30,26.778947830200195,75.19561004638672,48.55470657348633,45.58054733276367,52.22616195678711
2015-11-02,27.15541648864746,76.04410552978516,49.52957534790039,46.10009002685547,53.82943344116211
2015-11-03,27.466903686523438,75.88777923583984,49.71094512939453,46.888057708740234,54.8204460144043
2015-11-04,27.339168548583984,75.8729019165039,49.76385498046875,47.104522705078125,54.27128601074219
2015-11-05,27.21314239501953,76.16320037841797,50.2097282409668,47.08720779418945,53.532772064208984
2015-11-06,27.24464988708496,75.85803985595703,51.736263275146484,47.55478286743164,53.31816101074219
2015-11-09,27.134374618530273,75.05418395996094,50.92765426635742,46.896724700927734,52.17845153808594
2015-11-10,26.2791805267334,75.50822448730469,51.14681625366211,46.333885192871094,52.43313217163086
2015-11-11,26.130647659301758,75.8133544921875,50.89742660522461,46.455108642578125,51.96833038330078
2015-11-12,26.042884826660156,74.62994384765625,49.877220153808594,46.169368743896484,50.561195373535156
2015-11-13,25.28220558166504,74.33968353271484,49.5446891784668,45.753746032714844,49.72711181640625
2015-11-16,25.696300506591797,75.33702087402344,50.26263427734375,46.55902862548828,51.50991439819336
2015-11-17,25.586030960083008,75.54542541503906,49.97544860839844,46.17546463012695,50.911399841308594
2015-11-18,26.396209716796875,76.41622161865234,50.97300720214844,46.942588806152344,51.408023834228516
2015-11-19,26.731534957885742,76.28225708007812,51.13169860839844,47.02104187011719,51.127872467041016
2015-11-20,26.84855842590332,76.83709716796875,51.041015625,47.23897171020508,50.80316162109375
2015-11-23,26.499738693237305,77.05453491210938,50.542236328125,47.23897171020508,51.115142822265625
2015-11-24,26.75403594970703,76.50721740722656,50.466678619384766,47.291263580322266,52.13388442993164
2015-11-25,26.562746047973633,76.44720458984375,50.52712631225586,46.803104400634766,51.73274612426758
2015-11-27,26.51323699951172,76.754638671875,50.761409759521484,47.0123176574707,51.72000503540039
2015-11-30,26.623510360717773,75.90737915039062,50.3911018371582,47.37845230102539,51.99378967285156
2015-12-01,26.407461166381836,76.74710845947266,51.09391403198242,48.1368522644043,52.140262603759766
2015-12-02,26.16891098022461,76.51470184326172,50.375980377197266,48.12812805175781,50.65033721923828
2015-12-03,25.925857543945312,75.56997680664062,49.7260627746582,47.24768829345703,49.92451858520508
2015-12-04,26.787796020507812,77.18950653076172,51.30550765991211,48.73834228515625,50.21100616455078
2015-12-07,26.61901092529297,77.46691131591797,50.632911682128906,48.651161193847656,48.89938735961914
2015-12-08,26.60775375366211,76.79212188720703,49.84697341918945,48.63373947143555,47.517723083496094
2015-12-09,26.020376205444336,76.58967590332031,49.46912384033203,47.927616119384766,48.15443801879883
2015-12-10,26.14415168762207,76.9570541381836,49.58247375488281,48.1804313659668,48.19264602661133
2015-12-11,25.471254348754883,76.23725891113281,48.418670654296875,47.12565612792969,47.33308792114258
2015-12-14,25.31371307373047,76.58967590332031,48.56981658935547,48.067108154296875,48.409114837646484
2015-12-15,24.86586570739746,78.07423400878906,49.95277786254883,48.11942672729492,50.573944091796875
2015-12-16,25.05714988708496,78.91397094726562,51.033447265625,48.93012619018555,50.395652770996094
2015-12-17,24.526037216186523,77.70686340332031,50.08881378173828,48.555294036865234,49.63798141479492
2015-12-18,23.86213493347168,76.4397201538086,48.66807556152344,47.18667221069336,49.20499801635742
2015-12-21,24.154708862304688,76.16232299804688,49.52957534790039,47.796875,49.1922721862793
2015-12-22,24.132200241088867,77.00957489013672,49.6353759765625,48.25018310546875,49.44057846069336
2015-12-23,24.442766189575195,77.5943832397461,50.42887878417969,48.659889221191406,51.05784225463867
2015-12-24,24.312240600585938,77.766845703125,50.33063507080078,48.52912521362305,50.51027297973633
2015-12-28,24.03992462158203,77.39192962646484,50.16437911987305,48.77320098876953,50.13459777832031
2015-12-29,24.472026824951172,77.99925231933594,50.68582534790039,49.2962532043457,50.40201950073242
2015-12-30,24.15245246887207,77.81180572509766,50.32309341430664,49.08704376220703,49.73347091674805
2015-12-31,23.6888484954834,77.01705169677734,49.89988327026367,48.36349868774414,49.6316032409668
2016-01-04,23.709095001220703,75.33755493164062,48.401126861572266,47.770721435546875,49.31962966918945
2016-01-05,23.114971160888672,75.65248107910156,48.48482131958008,47.98865509033203,49.73985290527344
2016-01-06,22.662614822387695,75.27005004882812,47.78490447998047,47.11693572998047,49.325984954833984
2016-01-07,21.706148147583008,74.39282989501953,45.85250473022461,45.47807312011719,48.536460876464844
2016-01-08,21.820926666259766,73.59808349609375,44.8254508972168,45.61756134033203,47.55592727661133
2016-01-11,22.174253463745117,73.15568542480469,44.756988525390625,45.59141159057617,46.919227600097656
2016-01-12,22.496082305908203,73.65804290771484,44.85588455200195,46.009830474853516,47.88064193725586
2016-01-13,21.917695999145508,72.74331665039062,43.62339401245117,45.01605987548828,48.16718673706055
2016-01-14,22.39706039428711,74.1453857421875,44.27768325805664,46.29750061035156,50.37656784057617
2016-01-15,21.859180450439453,72.72833251953125,43.395172119140625,44.449432373046875,49.396018981933594
2016-01-19,21.7534122467041,73.10321044921875,43.37234878540039,44.07459259033203,48.64471435546875
2016-01-20,21.78266716003418,71.79109954833984,42.23116683959961,44.275089263916016,46.594505310058594
2016-01-21,21.672395706176758,71.9335708618164,42.03336715698242,44.004852294921875,47.18027114868164
2016-01-22,22.82465362548828,72.54090881347656,43.326698303222656,45.582679748535156,48.75294494628906
2016-01-25,22.379051208496094,72.27848815917969,42.34528732299805,45.146820068359375,47.10387420654297
2016-01-26,22.502832412719727,75.86238098144531,43.425601959228516,45.47807312011719,48.83570861816406
2016-01-27,21.024250030517578,76.59717559814453,43.395172119140625,44.649940490722656,47.937957763671875
2016-01-28,21.175031661987305,76.67963409423828,43.577762603759766,45.3821907043457,49.02035903930664
2016-01-29,21.906442642211914,78.30665588378906,45.266693115234375,48.02352523803711,49.56792068481445
2016-02-01,21.701650619506836,78.25418853759766,44.7797966003418,47.692264556884766,48.574668884277344
2016-02-02,21.262798309326172,77.53439331054688,43.38755798339844,46.201622009277344,47.49225997924805
2016-02-03,21.68364715576172,78.08172607421875,43.67666244506836,45.469364166259766,49.969058990478516
2016-02-04,21.857873916625977,77.90177154541016,44.42983627319336,45.32988357543945,50.828617095947266
2016-02-05,21.274093627929688,75.38253021240234,43.93532943725586,43.72590637207031,50.98780059814453
2016-02-08,21.49810218811035,76.47721099853516,43.01477813720703,43.07210159301758,51.675453186035156
2016-02-09,21.493576049804688,76.4547119140625,42.7560920715332,42.95878982543945,51.45057678222656
2016-02-10,21.330665588378906,76.27477264404297,42.238773345947266,43.333621978759766,50.981571197509766
2016-02-11,21.20168113708496,76.25227355957031,40.374874114990234,43.31618881225586,51.14216613769531
2016-02-12,21.267301559448242,76.34223937988281,43.73752212524414,44.02228927612305,52.06094741821289
2016-02-16,21.866924285888672,76.71712493896484,44.391788482666016,44.85637283325195,52.18301773071289
2016-02-17,22.20180892944336,76.85211181640625,44.71133804321289,46.02410125732422,52.68416213989258
2016-02-18,21.78093910217285,78.15669250488281,43.980979919433594,45.822166442871094,52.97327423095703
2016-02-19,21.731157302856445,78.66270446777344,43.988590240478516,45.49730682373047,53.005409240722656
2016-02-22,21.921226501464844,79.10828399658203,44.55917739868164,46.22602844238281,52.93471908569336
2016-02-23,21.425697326660156,78.60228729248047,42.695255279541016,44.93539810180664,52.189449310302734
2016-02-24,21.74473762512207,79.26689147949219,42.71045684814453,45.09343719482422,52.37577438354492
2016-02-25,21.89408302307129,80.3392562866211,43.37234878540039,45.743133544921875,52.690582275390625
2016-02-26,21.92801856994629,79.88616943359375,43.77556228637695,45.040748596191406,52.52354431152344
2016-02-29,21.878238677978516,79.4556655883789,42.832191467285156,44.6720085144043,51.49555206298828
2016-03-01,22.74712562561035,80.97362518310547,45.03846740722656,46.16458511352539,52.2215576171875
2016-03-02,22.796905517578125,80.83772277832031,45.46449661254883,46.489418029785156,53.133872985839844
2016-03-03,22.96660804748535,80.54317474365234,45.616661071777344,45.962650299072266,52.94116973876953
2016-03-04,23.30828285217285,80.42989349365234,45.685123443603516,45.68169021606445,52.8704719543457
2016-03-07,23.050329208374023,80.61112976074219,45.601444244384766,44.80369567871094,54.26467514038086
2016-03-08,22.860261917114258,80.21842193603516,44.718936920166016,45.34804916381836,53.08891677856445
